lens_id,historical_decision,model_decision,category,model_reason
"011-288-548-873-339","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) fed to commercial size, establishing both eligible species and aquaculture production context."
"011-450-730-987-511","exclude","retain","conflict","The abstract explicitly identifies Atlantic salmon (Salmo salar) among farmed fish affected by Francisella infections, establishing eligible species and aquaculture relevance."
"012-523-834-791-784","exclude","retain","conflict","The abstract explicitly concerns cypermethrin treatment of farmed salmon for sea lice and assesses impacts on American lobster, establishing a direct salmon-aquaculture consequence."
"013-747-541-671-833","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) transported from a commercial fish production facility, establishing both eligible species and aquaculture context."
"013-919-896-208-07X","retain","exclude","conflict","Although the study concerns aquaculture and farmed salmonids, the directly relevant fish are identified only generically as salmonids, with no eligible salmon or rainbow trout species specified."
"014-981-376-978-47X","retain","exclude","conflict","Rainbow trout is explicit, but the record provides no evidence of commercial aquaculture or farming context; “commercial diet” alone is insufficient."
"015-222-749-369-028","exclude","retain","conflict","The study explicitly concerns farmed Atlantic salmon (Salmo salar) and post-harvest injection-salting and cold-smoking, establishing both eligible species and aquaculture production context."
"015-567-786-249-571","exclude","retain","conflict","The study explicitly concerns Atlantic salmon (Salmo salar) and stunning/flesh quality at the cage, with production-related processing research in the aquaculture journal Aquaculture."
"016-178-050-875-956","exclude","retain","conflict","The study explicitly examines farm-relevant feeding and salinity in Atlantic salmon and rainbow trout, with affiliation to aquaculture feed company BioMar AS, establishing commercial aquaculture relevance."
"020-308-073-085-516","retain","exclude","conflict","The title mentions a fish market but does not establish an eligible salmon/rainbow-trout species or a commercial aquaculture context."
"020-958-931-996-768","exclude","retain","conflict","The title explicitly concerns salmon and aquaculture, establishing both eligible salmon context and commercial aquaculture relevance."
"021-862-472-269-026","exclude","retain","conflict","The record explicitly includes salmon and trout among seafood samples and examines cultured aquaculture products for veterinary drug residues."
"022-256-480-962-986","exclude","retain","conflict","The study explicitly examines farm-relevant feeding and seawater adaptation of coho salmon (Oncorhynchus kisutch) using commercial-type diets in the aquaculture journal Aquaculture."
"022-647-345-179-268","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) fed commercial and experimental diets, establishing eligible species and aquaculture production relevance."
"022-801-759-832-389","exclude","retain","conflict","The study explicitly feeds commercial diets to rainbow trout (Oncorhynchus mykiss) and evaluates pigmentation, establishing eligible species and aquaculture production relevance."
"023-050-292-017-664","retain","exclude","conflict","Although the study concerns farmed Atlantic salmon smolts, they were transferred to a river for downstream migration, indicating hatchery/release research rather than commercial aquaculture production."
"023-797-500-632-895","exclude","retain","conflict","The study explicitly examines juvenile Atlantic salmon (Salmo salar) and commercially used fish nutrition, with an affiliation in CSIRO’s Livestock & Aquaculture Program, establishing aquaculture relevance."
"024-047-178-101-378","exclude","retain","conflict","The abstract explicitly concerns a pathogen of farmed salmonids, and the keywords identify Atlantic salmon and rainbow trout, establishing eligible species and aquaculture relevance."
"024-265-342-769-106","exclude","retain","conflict","The record explicitly concerns chum and sockeye salmon and reports PKD in cultured, net-pen-reared sockeye salmon, establishing aquaculture relevance."
"024-315-671-585-597","retain","exclude","conflict","The record broadly discusses aquaculture and mentions salmon only as a background example of lice-related losses, while the work focuses on transgenic microalgae for aquatic organisms without establishing relevance to salmon aquaculture."
"024-376-837-926-072","retain","exclude","conflict","Although the study concerns eligible Chinook salmon, it explicitly models hatchery rearing and transport/release-type management rather than commercial aquaculture production."
"024-635-414-030-702","exclude","retain","conflict","The study explicitly examines commercially important farmed rainbow trout (Oncorhynchus mykiss) and probiotic/synbiotic feed additives affecting growth and production sustainability."
"024-761-532-555-267","exclude","retain","conflict","The record explicitly concerns rainbow trout (Oncorhynchus mykiss) and VHS transmission affecting the trout industry, establishing aquaculture relevance."
"026-095-870-625-695","retain","exclude","conflict","Although Atlantic salmon is explicit, the record concerns conservation/restoration and hatchery production, with salmon aquaculture mentioned only as a contributing background factor rather than as the study context or evaluated exposure."
"026-174-709-734-081","exclude","retain","conflict","The review explicitly identifies rainbow trout (Oncorhynchus mykiss) and concerns mycotoxins in aquaculture fish feed, establishing both eligible species and aquaculture relevance."
"026-423-458-275-232","retain","exclude","conflict","Although the study concerns coho salmon, it only describes experimental transfer to seawater net pens and provides no evidence of commercial aquaculture or farming context."
"027-064-181-959-846","exclude","retain","conflict","The abstract explicitly mentions Atlantic salmon and fishmeal, triggering the rule to retain records involving either eligible salmon species and fishmeal regardless of additional aquaculture terminology."
"027-315-622-363-065","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and includes an affiliation with the Institute of Marine Research Department of Aquaculture, establishing aquaculture relevance."
"027-631-857-171-484","exclude","retain","conflict","The abstract explicitly reports commercial aquaculture production of Atlantic salmon and rainbow trout in Norway."
"029-353-049-483-370","retain","exclude","conflict","Although intensive aquaculture is discussed, the record identifies only a generic “salmonid model” and does not name an eligible salmon or rainbow trout species."
"029-643-422-526-654","exclude","retain","conflict","The record explicitly concerns farmed salmon and consumer purchasing of Canadian salmon products, establishing both eligible species context and commercial aquaculture relevance."
"029-950-768-733-28X","exclude","retain","conflict","The study explicitly examines rainbow trout (Salmo gairdneri) fed experimental and commercial diets in the aquaculture journal Aquaculture, establishing eligible species and production-related aquaculture context."
"030-528-072-089-045","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) fed formulated and commercial diets, with aquaculture context supported by the Department of Aquaculture and Salmonid Fish Culture affiliation."
"031-836-935-425-392","exclude","retain","conflict","Rainbow trout (Oncorhynchus mykiss) is explicitly studied, and the article appears in the aquaculture-focused journal Aquaculture Research while addressing nutrition-related intestinal transport relevant to aquaculture production."
"032-244-037-111-268","exclude","retain","conflict","The abstract explicitly discusses marine pollution associated with farmed Atlantic salmon within an aquaculture and seafood-security context."
"032-488-971-478-625","exclude","retain","conflict","The study explicitly identifies Atlantic salmon (Salmo salar) and proposes applications for selective traps in aquaculture, establishing eligible species and aquaculture relevance."
"033-542-480-282-434","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) and dietary cadmium administered in commercial fish feed, establishing eligible species and aquaculture-production relevance."
"033-724-926-598-060","exclude","retain","conflict","The abstract explicitly discusses welfare of farmed salmon, establishing both eligible salmon relevance and a farming/aquaculture context."
"033-843-029-920-496","exclude","retain","conflict","The abstract explicitly identifies farmed salmon and examines recovery of protein from salmon filleting by-products, establishing both eligible salmon and aquaculture-processing relevance."
"034-318-280-264-362","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) fed commercial pellets in environmental conditions of a commercial rainbow trout fishery and aquaculture breeding."
"034-694-671-838-166","exclude","retain","conflict","The study analyzes commercial salmon oils explicitly used among marine raw materials for the aquaculture feed industry, establishing both salmon relevance and aquaculture context."
"034-806-658-904-601","exclude","retain","conflict","The review explicitly includes Atlantic salmon (Salmo salar) and reports infection prevalence in farmed fish within a commercial food-market context."
"038-492-109-422-067","exclude","retain","conflict","The study explicitly concerns an aquaculture facility containing rainbow trout (Oncorhynchus mykiss), an eligible species, and evaluates eDNA released from that facility."
"038-687-822-519-606","exclude","retain","conflict","The study explicitly examines farm-relevant rainbow trout (Oncorhynchus mykiss) fed commercial feed for disease control, in an aquaculture journal with commercial aquaculture funding."
"038-928-521-260-041","exclude","retain","conflict","The study concerns steelhead (Oncorhynchus mykiss, an eligible rainbow trout) in a feeding trial using a commercial trout starter diet, with aquaculture context supported by the North American Journal of Aquaculture."
"039-381-296-184-985","exclude","retain","conflict","The record explicitly identifies Atlantic salmon (Salmo salar) and examines its imported fishery products in Aquaculture International, an aquaculture-focused journal, establishing relevant aquaculture context."
"039-525-628-754-228","exclude","retain","conflict","The record explicitly concerns rainbow trout (Salmo gairdneri) and an IPN epizootic in a Scottish trout farm, establishing eligible species and aquaculture context."
"039-569-365-260-051","exclude","retain","conflict","The record explicitly studies Salmo salar and discusses food-quality impacts relevant to aquaculture production, including effects on aquaculture output."
"040-319-883-227-968","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss), uses commercial trout feed, and appears in the aquaculture-focused Journal of the World Aquaculture Society."
"040-606-642-081-197","retain","exclude","conflict","Although the study concerns Chilean salmon farms and farmed production, the fish are identified only as generic salmonids, not an eligible salmon or rainbow trout species."
"042-763-796-893-042","exclude","retain","conflict","The keyword “salmon” establishes an eligible species, while the abstract explicitly concerns aquaculture production sites and impacts of harmful algal blooms on cultured fish."
"043-677-060-896-537","exclude","retain","conflict","The abstract explicitly concerns a vaccine for salmon pancreas disease, and the keywords identify aquaculture, establishing relevant salmon aquaculture context."
"044-235-604-036-251","exclude","retain","conflict","The study explicitly examines Atlantic salmon, and the authors include an Institute of Aquaculture affiliation, establishing relevant aquaculture context."
"044-957-945-682-053","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) fed commercial diets in Aquaculture Research, establishing eligible species and aquaculture-production relevance."
"045-001-977-084-736","exclude","retain","conflict","The study explicitly concerns rainbow trout broodstock fed commercial trout pellets before spawning, establishing an eligible species and aquaculture production context."
"045-992-539-996-815","retain","exclude","conflict","Although Salmo salar and aquaculture rearing are explicit, the fish were raised solely for supplementation of the Loire-Allier river system, a non-commercial hatchery/release context."
"048-049-702-100-719","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) fingerlings and uses commercial feed in a production-related disease-control experiment, establishing aquaculture relevance."
"048-232-783-820-405","exclude","retain","conflict","The study explicitly examines farm-relevant dietary effects in rainbow trout (Oncorhynchus mykiss), with aquaculture established by its stated focus on aquaculture feed/efficiency, the Aquaculture journal, and aquaculture research affiliations."
"048-269-787-407-932","exclude","retain","conflict","The record explicitly concerns salmon production and environmental assessment of aquaculture food products across the supply chain."
"049-566-410-344-334","exclude","retain","conflict","The review explicitly includes rainbow trout and discusses fluorescent-protein applications relevant to aquaculture."
"049-625-675-960-084","exclude","retain","conflict","The study explicitly concerns Atlantic salmon (Salmo salar) and includes a farm-based exposure experiment, establishing aquaculture relevance."
"049-829-117-166-868","exclude","retain","conflict","The study explicitly examines coho salmon (Oncorhynchus kisutch) and states implications for the health and welfare of farmed salmon, establishing aquaculture relevance."
"051-621-025-996-476","exclude","retain","conflict","The record explicitly studies slaughtered Atlantic salmon (Salmo salar) and commercial testing of smoked fillet processing, establishing eligible farmed-salmon aquaculture relevance."
"052-227-617-549-558","retain","exclude","conflict","Rainbow trout is explicit, but the record describes experimental infection biology and only mentions farmed salmonids generically without establishing a commercial aquaculture context."
"052-365-567-485-36X","exclude","retain","conflict","The study explicitly examines aquaculture waste including salmon food and faeces at an IMTA site, establishing relevant salmon aquaculture context."
"052-640-239-264-30X","retain","exclude","conflict","Although it mentions farmed Pacific salmon and identifies coho, chum, and pink salmon, the study focuses on ranched/hatchery salmon released into natural ecosystems, which is explicitly excluded stock-enhancement context."
"053-033-035-087-390","exclude","retain","conflict","The study explicitly uses salmon recombinant IFN and concerns IPNV, a major pathogen in the aquaculture industry."
"053-170-003-040-919","retain","exclude","conflict","Although Atlantic salmon is explicit, the study concerns farmed fish released for stocking, recreational angling, or conservation rather than commercial aquaculture."
"053-259-777-490-922","exclude","retain","conflict","The abstract explicitly identifies salmon industries within Tasmanian aquaculture and evaluates marine heatwave impacts and risks to aquaculture, establishing relevant salmon aquaculture context."
"054-262-548-396-186","exclude","retain","conflict","The abstract explicitly connects the proposed sardine fishery’s marine protein and oil to the Tasmanian salmon aquaculture industry, establishing relevant salmon aquaculture input context."
"055-036-473-251-724","exclude","retain","conflict","The survey explicitly concerns aquaculture and reports antimicrobial use among professionals working with salmon and trout, establishing eligible species and commercial aquaculture relevance."
"055-415-648-705-821","exclude","retain","conflict","The title and abstract explicitly identify rainbow trout and aquaculture production, including comparison of commercial and experimental feeds and farm-level impacts."
"056-669-635-298-370","retain","exclude","conflict","The record concerns Vibrio anguillarum outbreaks but identifies no eligible salmon or rainbow trout species and provides no explicit commercial aquaculture context."
"058-132-012-723-070","exclude","retain","conflict","The study explicitly examines female Atlantic salmon broodstock and farmed broodstock management, with AquaGen AS affiliation/funding supporting commercial aquaculture relevance."
"059-969-800-095-416","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and evaluates a vaccine for disease prevention in an aquaculture-linked context, including a commercial vaccine and affiliation with a maricultured animal vaccine research center."
"060-208-706-648-845","exclude","retain","conflict","The abstract explicitly examines aquacultured finfish including salmon, establishing both eligible salmon relevance and an aquaculture context."
"061-058-535-324-437","exclude","retain","conflict","The study explicitly examines farmed Atlantic salmon diets and growth, with affiliations including the Institute of Aquaculture Research, establishing aquaculture relevance."
"061-326-484-522-633","exclude","retain","conflict","The study explicitly examines Atlantic salmon and compares fish from a commercial Scottish freshwater hatchery with seawater-acclimatised siblings, establishing aquaculture relevance."
"061-712-264-197-141","exclude","retain","conflict","The record explicitly concerns Chinook salmon and evaluates commercial starter diets in hatchery production, establishing aquaculture relevance."
"062-577-245-817-197","exclude","retain","conflict","The abstract explicitly studies rainbow trout (Oncorhynchus mykiss) fed commercial trout pellets and the keywords identify aquaculture, establishing both eligible species and aquaculture relevance."
"063-335-584-313-780","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) diets and feed palatability in the aquaculture-focused journal Aquaculture Nutrition."
"065-200-083-795-130","exclude","retain","conflict","The abstract explicitly examines impacts and interactions involving salmonid aquaculture, including aquaculture operations and escaped Atlantic salmon, even though the focal species is spiny dogfish."
"065-440-943-468-82X","exclude","retain","conflict","The record explicitly mentions Arctic salmon and Bothriocephalus infections in pond and cage fish farms, establishing eligible salmon context and aquaculture relevance."
"065-618-313-334-902","exclude","retain","conflict","The record explicitly concerns rainbow trout (Oncorhynchus mykiss) and states its aquacultural significance and ease of culture, establishing eligible species and aquaculture relevance."
"065-918-275-326-438","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) brood fish and evaluates dietary lipids, including a commercial trout diet, establishing production-related aquaculture relevance."
"066-004-899-143-889","exclude","retain","conflict","The study explicitly examines farmed Atlantic salmon (Salmo salar) fed commercial salmon diets and evaluates fillet storage and quality, establishing both eligible species and aquaculture-production relevance."
"067-057-826-310-805","exclude","retain","conflict","The study explicitly examines transgenic coho salmon (Oncorhynchus kisutch) and includes aquaculture and production-related growth/feed context."
"067-377-327-929-761","exclude","retain","conflict","Rainbow trout are explicitly mentioned alongside fish-farm escapees, establishing an eligible species and aquaculture connection despite the conservation focus."
"068-147-915-039-442","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) exposed to DON through commercial fish feed, establishing relevance to aquaculture production and inputs."
"068-336-684-127-711","exclude","retain","conflict","The study explicitly examines rainbow trout (Salmo gairdneri, a historical synonym of Oncorhynchus mykiss) fed experimental and commercial diets, establishing production-related aquaculture relevance."
"070-239-379-956-908","exclude","retain","conflict","The study explicitly examines farmed Atlantic salmon (Salmo salar) fed experimental diets in pens, establishing both eligible species and aquaculture production context."
"070-981-657-673-358","exclude","retain","conflict","The study explicitly examines Atlantic salmon fed commercial diets during freshwater-to-seawater production phases, establishing both eligible species and aquaculture context."
"071-290-688-380-447","exclude","retain","conflict","The study explicitly examines rainbow trout and states that the biomarkers may support genetic line evaluation and on-farm health monitoring, establishing aquaculture relevance."
"074-703-596-399-329","exclude","retain","conflict","The record explicitly identifies Atlantic salmon and rainbow trout and states that the SAV replicon may be used to induce immune responses in aquaculture of fish and shrimp."
"075-006-674-582-659","retain","exclude","conflict","Although commercial sea-cage production is described, the record identifies the farmed fish only generically as salmonids and does not specify an eligible species."
"075-186-491-522-558","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) fillets and is published in Aquaculture, an aquaculture-focused journal, establishing relevant production context."
"076-776-655-690-563","exclude","retain","conflict","The study explicitly analyzes Atlantic salmon feed and feed additives in intensive farming production, establishing both eligible species and commercial aquaculture relevance."
"077-118-217-667-47X","exclude","retain","conflict","Rainbow trout is explicitly identified in the keywords, and the aquaculture keyword plus the study of a commercially important salmonid establish relevant aquaculture context."
"077-233-215-180-047","exclude","retain","conflict","The study explicitly concerns Atlantic salmon and evaluates a commercial furunculosis vaccine, establishing relevance to farmed salmon production and disease control."
"079-006-174-415-411","exclude","retain","conflict","The title explicitly identifies rainbow trout (Oncorhynchus mykiss) and dietary supplementation in aquaculture, establishing relevance to farmed production."
"079-711-962-318-851","exclude","retain","conflict","The record explicitly concerns Pacific salmon (Oncorhynchus spp.) and includes aquaculture as a research theme."
"080-640-976-120-790","exclude","retain","conflict","The study explicitly rears Atlantic salmon (Salmo salar) under saltwater conditions for comparison of aquaculture potential, establishing eligible species and aquaculture relevance."
"081-336-425-642-402","exclude","retain","conflict","The abstract explicitly discusses farmed trout and salmon, aquaculture production, and fish-feed formulation, establishing both eligible species and commercial aquaculture relevance."
"081-959-858-451-952","exclude","retain","conflict","The record explicitly discusses salmon in fishery products alongside growing domestic aquaculture and analyzes parasite risks relevant to aquaculture-derived products."
"083-203-706-067-460","exclude","retain","conflict","The abstract explicitly identifies rainbow trout (Oncorhynchus mykiss) and discusses its culture and the environmental effects of aquaculture in Venezuela."
"083-965-165-325-738","exclude","retain","conflict","The study explicitly evaluates salmon as an animal product across farm life and slaughter, establishing a production/farming context relevant to salmon aquaculture."
"084-204-518-905-616","retain","exclude","conflict","Although rainbow trout are studied, the record concerns experimental stocking in a net pen and hatchery/release fisheries, not commercial aquaculture production."
"086-994-076-480-017","exclude","retain","conflict","The abstract explicitly identifies coho salmon and states that the sulfonamide residues can occur in aquacultured species, establishing both eligible species and aquaculture relevance."
"087-127-069-067-428","exclude","retain","conflict","The record explicitly references salmon waters and water-quality monitoring for fish farming in artificial ponds, establishing both eligible salmon context and aquaculture relevance."
"087-219-974-833-67X","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and addresses immune responses relevant to intraperitoneal vaccination in aquaculture."
"089-123-257-751-504","exclude","retain","conflict","The study explicitly examines farmed Atlantic salmon (Salmo salar) fed experimental fish-meal-based diets, with aquaculture research affiliation and production-relevant feed digestibility outcomes."
"090-572-347-445-382","exclude","retain","conflict","The study explicitly examines hatchery-reared Chinook salmon (Oncorhynchus tshawytscha) and gamete/fry production in the North American Journal of Aquaculture, establishing relevant aquaculture production context."
"090-648-812-179-146","exclude","retain","conflict","The review explicitly addresses Norwegian salmon aquaculture and aquaculture farms, establishing both eligible salmon relevance and commercial aquaculture context."
"091-066-971-169-435","exclude","retain","conflict","The study explicitly evaluates Gracilaria aquaculture integrated with salmon farms and quantifies nutrient effects from a 1500-tonne salmon farm, establishing direct commercial salmon-aquaculture relevance."
"091-377-788-967-496","exclude","retain","conflict","The abstract explicitly examines salmon promotion affecting producers and farm prices, establishing a commercial farmed-salmon context."
"091-942-147-612-504","retain","exclude","conflict","The study identifies prey only as generic salmonids (Salmo spp.) and merely notes proximity to aquaculture sites, without establishing an eligible species or evaluating a salmon-aquaculture consequence."
"092-097-976-781-023","exclude","retain","conflict","The abstract explicitly concerns commercially farmed fish and identifies Atlantic salmon and rainbow trout, with genetic improvement and breeding traits relevant to aquaculture production."
"093-755-529-399-584","exclude","retain","conflict","The abstract explicitly discusses salmon rearing within aquaculture and its environmental impacts."
"095-306-622-618-592","exclude","retain","conflict","The record explicitly studies farmed rainbow trout (Oncorhynchus mykiss) and identifies intensive aquaculture practices, husbandry, diets, and disease-related skin research."
"096-216-195-622-462","exclude","retain","conflict","The record explicitly concerns Atlantic and Pacific salmon and discusses aquaculture as a source of human-consumption salmon and its associated problems."
"097-387-904-459-948","exclude","retain","conflict","The book explicitly covers rainbow trout and masu salmon reproductive protocols and is centered on cultured fish and aquaculture species, establishing eligible species and aquaculture relevance."
"097-976-676-085-600","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) diets, disease resistance, and aquaculture production treatments."
"099-078-745-780-075","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) periodically restocked through aquaculture and contamination likely acquired during farming, establishing both eligible species and aquaculture relevance."
"099-535-386-969-255","retain","exclude","conflict","The study concerns farmed Ladoga palia (Arctic char), while rainbow trout and Atlantic salmon are mentioned only as comparison species; no eligible species is the study subject or explicit salmon-farming impact."
"100-207-027-840-768","exclude","retain","conflict","The abstract explicitly discusses offshore aquaculture and identifies Atlantic salmon farming in Norway, Chile, and the United Kingdom."
"103-641-846-322-922","retain","exclude","conflict","Although the study concerns captive-reared Atlantic salmon (Salmo salar), it explicitly targets commercial production for reintroduction or stock enhancement, which is excluded hatchery/release context rather than commercial food aquaculture."
"106-020-080-749-865","retain","exclude","conflict","Rainbow trout is explicit, but the record does not establish farmed or commercial aquaculture origin; it concerns refrigerated fillet freshness generally."
"106-178-376-801-466","exclude","retain","conflict","The study explicitly examines juvenile rainbow trout (Oncorhynchus mykiss) fed a dietary treatment in an aquaculture context, establishing eligible species and production-related research."
"106-634-530-573-796","exclude","retain","conflict","The title explicitly identifies juvenile Pacific salmon and evaluates impacts of shellfish aquaculture, establishing both eligible salmon relevance and an aquaculture context."
"107-478-700-361-37X","exclude","retain","conflict","The review explicitly includes rainbow trout and discusses bacterial outbreaks in both wild and farmed coldwater fish, establishing eligible species and aquaculture relevance."
"109-212-697-126-305","exclude","retain","conflict","The record explicitly identifies salmon killed in cages by a toxic bloom, establishing an eligible salmon aquaculture impact context."
"109-260-411-991-843","exclude","retain","conflict","The abstract explicitly identifies rainbow trout (Salmo gairdneri, a historical synonym) and states they were fed a commercial diet in a controlled feeding study, establishing aquaculture-production relevance."
"109-991-006-632-950","exclude","retain","conflict","The review explicitly discusses AquAdvantage Salmon, an eligible genetically modified Atlantic salmon, and its approved commercial production and sale in aquaculture."
"110-381-539-645-604","exclude","retain","conflict","The abstract explicitly addresses aquaculture and fish farming feeds, including immune-stimulant use during salmon smoltification."
"110-706-066-427-422","retain","exclude","conflict","The record concerns unspecified trout and salmon in farms, rivers, and a private hatchery, but does not identify an eligible salmon species or rainbow trout, nor establish commercial aquaculture rather than hatchery/wild contexts."
"111-897-777-958-036","exclude","retain","conflict","The editorial explicitly discusses Norwegian salmon and increasingly proposed aquaculture stations, linking eligible salmon aquaculture to environmental protection of Norwegian fjords."
"112-209-460-516-402","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) and includes a commercial population, with affiliations to aquaculture genetics companies Hendrix Genetics and Benchmark Genetics."
"113-143-305-277-410","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) fed a commercial diet in Aquaculture Research, establishing an eligible species and production-related aquaculture context."
"113-461-705-615-03X","retain","exclude","conflict","Although the review concerns aquaculture vaccination and mentions infectious salmon anemia, no eligible salmon or rainbow trout species is explicitly identified; a pathogen reference alone does not establish species eligibility."
"113-927-515-952-758","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) in tanks using commercial and experimental aquaculture feeds, establishing both eligible species and aquaculture context."
"114-423-276-474-732","exclude","retain","conflict","The study explicitly links DDE exposure to fish feed used in salmon aquaculture, establishing relevant aquaculture context despite using zebrafish as the experimental model."
"115-745-342-486-845","exclude","retain","conflict","The article explicitly discusses aquaculture-industry education involving raising salmon, establishing eligible salmon and an aquaculture context."
"116-232-771-597-482","retain","exclude","conflict","The study concerns farmed Atlantic cod, while Atlantic salmon and rainbow trout are mentioned only as regulatory comparison examples, not as the aquaculture subject."
"116-315-676-479-385","exclude","retain","conflict","The metadata explicitly identifies salmon and fish-farming/aquaculture, establishing eligible salmon aquaculture relevance despite the record being an interview video."
"116-923-516-658-834","exclude","retain","conflict","The abstract explicitly identifies rainbow trout and Atlantic salmon in Turkey’s aquaculture production, establishing both eligible species and commercial aquaculture context."
"118-010-861-161-673","exclude","retain","conflict","The record explicitly mentions salmon cultivation in aquaculture systems and mariculture farms, establishing eligible species and aquaculture relevance."
"118-092-685-092-403","exclude","retain","conflict","The study explicitly examines farm-relevant dietary astaxanthin effects in rainbow trout (Oncorhynchus mykiss), with the aquaculture-focused journal and commercial feed additives supporting aquaculture relevance."
"118-437-615-255-255","retain","exclude","conflict","The study concerns fish farms and farmed salmonids but does not identify an eligible species or explicitly establish salmon aquaculture context beyond generic salmonid terminology."
"118-547-968-037-525","exclude","retain","conflict","The record explicitly studies Atlantic salmon and rainbow trout and concerns genetic markers for aquaculture, including commercially important aquacultural species."
"122-637-258-358-352","exclude","retain","conflict","The proceedings explicitly cover Atlantic salmon and rainbow trout in aquaculture contexts, including production genetics, breeding, and aquaculture stocks."
"125-738-730-987-884","retain","exclude","conflict","The title concerns salmon-friendly agricultural farms, not commercial aquaculture or farming of an eligible salmon species."
"126-233-292-091-238","exclude","retain","conflict","The abstract explicitly concerns imports of farmed salmon from Norway and commercial trade measures affecting farmed salmon aquaculture products."
"126-385-928-325-064","exclude","retain","conflict","The abstract explicitly concerns recirculating aquaculture systems and fish breeding tanks, and identifies salmon as a representative farmed species."
"131-516-461-164-786","exclude","retain","conflict","The study explicitly concerns coho salmon and transgenic fish in potential commercial production systems, with an affiliation at a Centre for Aquaculture and Environmental Research."
"133-353-337-778-333","exclude","retain","conflict","The record explicitly concerns salmon diets in the aquaculture journal Aquaculture, establishing eligible salmon and a clear production-related aquaculture context."
"135-931-040-456-178","exclude","retain","conflict","The title explicitly identifies Atlantic Salmon of Maine and describes an aquaculture company, establishing both eligible species and aquaculture relevance."
"138-791-121-208-587","exclude","retain","conflict","The abstract explicitly discusses fish oil use in aquaculture feed, particularly for salmon and trout, establishing both eligible salmon context and aquaculture relevance."
"140-956-196-361-177","retain","exclude","conflict","Although rainbow trout (Oncorhynchus mykiss) is detected, the study concerns illegal stocking for angling in a protected area, with fish-farm escape mentioned only as a possible source and no commercial aquaculture focus."
"141-064-583-285-795","exclude","retain","conflict","The abstract explicitly concerns aquaculture feed production and discusses feed pellets for salmon, establishing both eligible species relevance and commercial aquaculture context."
"141-662-076-839-220","exclude","retain","conflict","The abstract explicitly evaluates fishmeal displacement for cultured salmon and concerns aquaculture-related ocean-resource impacts."
"141-814-290-758-587","retain","exclude","conflict","Although Atlantic salmon (Salmo salar) and feed-related rearing are identified, the study concerns restocking farms producing fry for release, which is explicitly excluded hatchery/stock-enhancement activity."
"143-554-604-688-441","exclude","retain","conflict","The study explicitly examines farm-relevant rainbow trout (Oncorhynchus mykiss) fed an astaxanthin-supplemented diet, with aquaculture identified in the keywords and a National Center for Cool and Cold Water Aquaculture affiliation."
"145-349-769-668-422","exclude","retain","conflict","The study explicitly examines Atlantic salmon at a commercial plant and commercial slaughter, establishing both eligible species and aquaculture-related production/processing context."
"146-756-654-706-251","exclude","retain","conflict","The study explicitly examines farmed Atlantic salmon fed experimental diets, with keywords identifying aquaculture and Atlantic salmon."
"147-230-169-594-292","exclude","retain","conflict","The abstract explicitly identifies Atlantic salmon and Canadian-raised salmon, establishing eligible species and farmed aquaculture origin in a commercial fish-fillets study."
"149-897-696-663-745","exclude","retain","conflict","The erratum concerns farming evaluation of a triploid hybrid containing rainbow trout (Oncorhynchus mykiss) in Aquaculture International, establishing eligible species and aquaculture context."
"150-733-844-602-00X","retain","exclude","conflict","The record concerns aquaculture in Finland but identifies no eligible salmon or rainbow trout species, nor explicit salmon farming."
"152-505-008-613-967","exclude","retain","conflict","The supplied book metadata explicitly includes a study of sea lice larvae from an infested Atlantic salmon farm, establishing both eligible species and aquaculture relevance."
"157-712-388-826-940","exclude","retain","conflict","The contents explicitly include co-management by Alaska regional aquaculture associations of salmon, establishing eligible salmon and an aquaculture context."
"157-877-571-970-815","exclude","retain","conflict","The title explicitly concerns seven Scottish and seven Norwegian salmon farms and sequencing data from their sampling sites, establishing both eligible salmon and aquaculture context."
