lens_id,historical_decision,model_decision,category,model_reason
"111-897-777-958-036","exclude","retain","conflict","The editorial explicitly discusses Norwegian salmon and increasingly proposed aquaculture stations, linking eligible salmon aquaculture to environmental protection of Norwegian fjords."
"111-970-667-475-55X","","retain","new_retain","The study explicitly concerns rainbow trout grown in pool-type aquaculture and transferred to a recirculating aquaculture system (RAS)."
"112-117-142-281-38X","","exclude","new_exclude","Although the record concerns aquaculture production in France, it identifies the relevant freshwater production only generically as salmonids, without naming an eligible salmon or rainbow trout species."
"112-209-460-516-402","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) and includes a commercial population, with affiliations to aquaculture genetics companies Hendrix Genetics and Benchmark Genetics."
"112-271-828-159-712","exclude","exclude","agreement","The record concerns wild salmon habitat and a river log-drive controversy, with no commercial aquaculture or salmon-farming context."
"112-366-526-028-938","retain","retain","agreement","The study explicitly concerns Atlantic salmon and evaluates acclimation for transfer to commercial marine facilities, with an aquaculture-industry affiliation confirming commercial aquaculture context."
"112-409-190-779-021","","retain","new_retain","The abstract explicitly examines salmon feces and organic waste from large-capacity fish farms, establishing both eligible salmon relevance and commercial aquaculture context."
"112-483-345-380-193","","exclude","new_exclude","The record concerns commercial recirculating aquaculture but identifies the fish only as generic “salmonids,” which does not establish an eligible species."
"112-552-214-027-804","retain","retain","agreement","The title explicitly concerns salmon farming and fish-welfare indicators for its management practices, establishing both relevant salmon context and commercial aquaculture relevance."
"112-686-164-955-744","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) in cage farms, establishing both eligible species and aquaculture context."
"112-742-434-806-09X","","exclude","new_exclude","The study concerns European river lamprey conservation and fishway effectiveness, with no eligible salmon/rainbow trout species or commercial aquaculture context."
"112-845-042-559-634","retain","retain","agreement","The review explicitly concerns aquaculture development and production of rainbow trout (Oncorhynchus mykiss) in Iran, establishing both eligible species and aquaculture context."
"112-911-572-905-648","retain","retain","agreement","The record explicitly studies rainbow trout in a commercial breeding population and states that the program operates under intensive aquaculture conditions."
"113-044-253-651-584","retain","retain","agreement","The title explicitly identifies farmed salmon, establishing both eligible salmon relevance and an aquaculture context."
"113-143-305-277-410","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) fed a commercial diet in Aquaculture Research, establishing an eligible species and production-related aquaculture context."
"113-310-883-949-27X","","exclude","new_exclude","The record concerns salmonid aquaculture but identifies the study organisms only generically as salmonids, with no eligible salmon or rainbow trout species specified."
"113-404-695-230-222","retain","retain","agreement","The abstract explicitly identifies Atlantic salmon and rainbow trout and concerns vaccine development for salmonid aquaculture."
"113-461-705-615-03X","retain","exclude","conflict","Although the review concerns aquaculture vaccination and mentions infectious salmon anemia, no eligible salmon or rainbow trout species is explicitly identified; a pathogen reference alone does not establish species eligibility."
"113-580-731-131-233","retain","retain","agreement","The record explicitly studies farmed rainbow trout (Oncorhynchus mykiss) during cage cultivation at a cage trout farm and evaluates production feeds."
"113-658-826-021-376","","retain","new_retain","The title, abstract, and keywords explicitly concern salmon aquaculture and experimentally assess its feed/fecal waste impacts on marine benthic species."
"113-799-407-085-366","","exclude","new_exclude","The study concerns farmed salmonids generically without identifying an eligible salmon or rainbow trout species, so the species criterion is not established."
"113-862-779-215-159","","exclude","new_exclude","Although the species is explicitly rainbow trout (Oncorhynchus mykiss), specimens were collected from clear mountain streams and no commercial aquaculture or farming context is established."
"113-927-515-952-758","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) in tanks using commercial and experimental aquaculture feeds, establishing both eligible species and aquaculture context."
"113-978-984-975-119","","exclude","new_exclude","The record concerns aquaculture feed for generic salmonid fish and specifically Arctic char, neither of which establishes an eligible salmon or rainbow trout species."
"114-055-025-963-498","exclude","exclude","agreement","Chinook salmon is explicit, but the study concerns IGF-I assay validation and physiology without any stated commercial farming or aquaculture context."
"114-135-705-043-150","retain","retain","agreement","The abstract explicitly concerns the salmon louse on farmed Atlantic salmon (Salmo salar) and develops a potential aquaculture treatment."
"114-213-165-854-112","retain","retain","agreement","The title explicitly concerns salmon farming in Chile and its sanitary status, establishing both the eligible salmon context and commercial aquaculture relevance."
"114-304-501-698-088","","exclude","new_exclude","The study concerns a pathogen of farmed salmonids but identifies no eligible salmon or rainbow trout species, and generic salmonid terminology does not satisfy the species criterion."
"114-376-309-829-079","retain","retain","agreement","The abstract explicitly concerns transgenic Atlantic salmon developed for commercial aquaculture, including commercial culture and licensing to Aqua Bounty Farms."
"114-423-276-474-732","exclude","retain","conflict","The study explicitly links DDE exposure to fish feed used in salmon aquaculture, establishing relevant aquaculture context despite using zebrafish as the experimental model."
"114-525-233-494-239","retain","retain","agreement","The title explicitly identifies Atlantic salmon aquaculture and an aquaculture subprogram, establishing both eligible species and commercial aquaculture relevance."
"114-595-382-736-450","","retain","new_retain","The title explicitly identifies rainbow trout, and the abstract explicitly places the antimicrobial study in aquaculture, satisfying the species and commercial aquaculture-context gates."
"114-661-868-672-808","exclude","exclude","agreement","Although Chinook salmon are an eligible species, the study uses controlled laboratory exposures and mentions aquaculture only as general background, without evaluating commercial aquaculture or farmed fish."
"114-776-398-723-69X","","retain","new_retain","The title explicitly identifies an Atlantic salmon aquaculture subprogram, establishing both an eligible species and commercial aquaculture relevance."
"114-894-458-259-815","retain","retain","agreement","The title and abstract explicitly identify Atlantic salmon (Salmo salar) reared in recirculating aquaculture systems and evaluated with commercial feeds."
"114-965-903-813-366","retain","retain","agreement","The abstract explicitly concerns lumpfish used as sea-lice removers in Norwegian salmon farming and mortality in lumpfish hatcheries, directly establishing relevance to salmon aquaculture despite lumpfish being the studied species."
"115-178-001-009-719","retain","retain","agreement","The abstract explicitly investigates sustainability auditing in the salmon aquaculture industry, establishing both eligible salmon relevance and commercial aquaculture context."
"115-361-516-627-626","retain","retain","agreement","The record explicitly concerns marine-farmed Atlantic salmon and aquaculture environments, examining environmental detection of an AGD pathogen relevant to salmon-farm disease management."
"115-420-235-445-380","exclude","exclude","agreement","The study examines zebrafish galectins and IHNV in vitro; salmon and trout are only illustrative host examples, and no specific commercial salmon or trout aquaculture context is studied."
"115-493-206-144-738","retain","retain","agreement","The study explicitly examines Atlantic salmon after smoltification in recirculating aquaculture systems under commercially relevant conditions."
"115-584-285-105-772","retain","retain","agreement","The abstract explicitly identifies Atlantic salmon and salmon farming, and discusses commercial aquaculture breeding and genomics."
"115-630-146-013-012","exclude","exclude","agreement","Although pink salmon (Oncorhynchus gorbuscha) is eligible, the study concerns hatchery breeding and release for stock enhancement and catches, not commercial aquaculture."
"115-683-472-315-744","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) reared under aquaculture conditions, including feeding, growth, and feed conversion in indoor tanks."
"115-745-342-486-845","exclude","retain","conflict","The article explicitly discusses aquaculture-industry education involving raising salmon, establishing eligible salmon and an aquaculture context."
"115-883-194-566-856","retain","retain","agreement","The abstract explicitly identifies farmed Atlantic salmon (Salmo salar) and the Atlantic salmon aquaculture industry as the context for developing a POMV surveillance assay."
"115-950-686-464-562","","retain","new_retain","The study explicitly examines rainbow trout and antiviral treatment for IHNV in an aquaculture context."
"116-011-105-915-742","","exclude","new_exclude","The study samples bryozoans in a fish farm but identifies associated fish only generically as salmonids/trout, without an eligible species or explicit salmon-farming connection."
"116-109-761-289-458","retain","retain","agreement","The record explicitly concerns commercially farmed coho salmon (Oncorhynchus kisutch) in a commercial breeding nucleus and evaluates its aquaculture breeding program."
"116-232-771-597-482","retain","exclude","conflict","The study concerns farmed Atlantic cod, while Atlantic salmon and rainbow trout are mentioned only as regulatory comparison examples, not as the aquaculture subject."
"116-315-676-479-385","exclude","retain","conflict","The metadata explicitly identifies salmon and fish-farming/aquaculture, establishing eligible salmon aquaculture relevance despite the record being an interview video."
"116-383-127-093-61X","retain","retain","agreement","The record explicitly studies Atlantic salmon (Salmo salar) in an aquaculture whole-life-cycle feeding trial, with aquaculture feed and supplementation as the production context."
"116-441-825-799-284","retain","retain","agreement","The abstract explicitly concerns organic salmon production, salmon farming, and farmed production systems, establishing both eligible salmon and commercial aquaculture relevance."
"116-524-842-809-804","retain","retain","agreement","The record explicitly studies farmed rainbow trout (Oncorhynchus mykiss) in a fish farm using experimental feeds, establishing both eligible species and aquaculture context."
"116-593-529-931-458","retain","retain","agreement","The study explicitly concerns Danish rainbow trout fish farms and a smokehouse processing farm-raised Norwegian salmon, establishing eligible species and commercial aquaculture relevance."
"116-634-211-122-966","retain","retain","agreement","The record explicitly examines oxytetracycline in sediments beneath a marine salmon farm, establishing both salmon relevance and commercial aquaculture context."
"116-698-329-742-362","retain","retain","agreement","The title explicitly identifies Atlantic salmon and a two-year survey conducted on four Tasmanian farms, establishing both eligible species and aquaculture context."
"116-760-846-301-56X","","retain","new_retain","The title explicitly identifies rainbow trout and cage culture with stocking and feeding methods, establishing an aquaculture production context."
"116-862-581-864-54X","","exclude","new_exclude","The record concerns poultry Salmonella control, and its isolated mention of a generic salmon product does not establish an eligible salmon species or commercial aquaculture origin."
"116-923-516-658-834","exclude","retain","conflict","The abstract explicitly identifies rainbow trout and Atlantic salmon in Turkey’s aquaculture production, establishing both eligible species and commercial aquaculture context."
"116-997-676-500-296","retain","retain","agreement","The record explicitly studies Atlantic salmon and describes triploid fish being extensively tested by the Atlantic salmon farming industry, establishing commercial aquaculture relevance."
"117-079-341-871-531","retain","retain","agreement","The study explicitly examines cultured Atlantic salmon (Salmo salar) with AGD under stressful handling conditions including crowding and commercial handling, establishing aquaculture relevance."
"117-170-130-221-106","exclude","exclude","agreement","The record concerns wild Pacific/Alaska red salmon migration, spawning, and conservation/commercial fishery, with no commercial aquaculture or farming context."
"117-227-830-283-900","retain","retain","agreement","The title explicitly concerns salmon aquaculture, establishing both eligible salmon context and aquaculture relevance."
"117-412-758-198-019","","retain","new_retain","The study explicitly examines rainbow trout in fish-farm cages and measures phosphorus impacts beneath trout farms, establishing both eligible species and commercial aquaculture context."
"117-511-738-405-774","retain","retain","agreement","The abstract explicitly examines salmon farming (salmonicultura) as a local productive system in Chile, establishing both eligible salmon and commercial aquaculture context."
"117-549-530-570-344","","retain","new_retain","The abstract explicitly studies farmed rainbow trout in aquaculture, including production diets and slaughter welfare."
"117-599-430-085-451","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) and aquaculture feed ingredients in an Aquaculture International study."
"117-627-745-943-276","","retain","new_retain","The study explicitly concerns chum salmon (Oncorhynchus keta) fry and evaluates starter feeds for fish-farming tests and industrial rearing, establishing commercial aquaculture relevance."
"117-703-767-025-144","","retain","new_retain","The abstract explicitly concerns aquaculture certification and farmed salmon products, establishing both eligible salmon relevance and commercial aquaculture context."
"117-763-261-061-353","retain","retain","agreement","The abstract explicitly concerns salmon lice, aquaculture operations, treatments, and losses in farmed salmon, establishing both eligible species and commercial aquaculture relevance."
"117-840-006-264-969","retain","retain","agreement","The study explicitly examines rainbow trout and hybrid production for artificial breeding in specialized fish farms, establishing eligible species and commercial aquaculture relevance."
"117-942-320-819-376","","uncertain","new_uncertain","The record explicitly concerns Atlantic salmon and vaccine development, but the supplied metadata do not establish a commercial aquaculture or farming context."
"118-010-861-161-673","exclude","retain","conflict","The record explicitly mentions salmon cultivation in aquaculture systems and mariculture farms, establishing eligible species and aquaculture relevance."
"118-092-685-092-403","exclude","retain","conflict","The study explicitly examines farm-relevant dietary astaxanthin effects in rainbow trout (Oncorhynchus mykiss), with the aquaculture-focused journal and commercial feed additives supporting aquaculture relevance."
"118-106-129-689-940","exclude","exclude","agreement","The study concerns farmed Arctic charr and European grayling, neither eligible species; Atlantic salmon is mentioned only as a comparative example."
"118-167-213-056-790","exclude","exclude","agreement","The study concerns wild brown trout (Salmo trutta) population genetics and conservation, which is not an eligible species or commercial aquaculture context."
"118-220-704-637-987","retain","retain","agreement","The record explicitly concerns farmed lumpfish used in salmon net pens for sea lice control and directly connects this cleaner-fish aquaculture practice to Atlantic salmon and commercial salmon farming."
"118-318-818-823-839","exclude","exclude","agreement","The study concerns hatchery-reared brown trout (Salmo trutta) released for stocking, not an eligible species or commercial aquaculture production."
"118-374-284-504-273","retain","retain","agreement","The record explicitly studies farmed Norwegian Atlantic salmon aquaculture and its environmental sustainability, satisfying both eligible-species and commercial-aquaculture criteria."
"118-437-615-255-255","retain","exclude","conflict","The study concerns fish farms and farmed salmonids but does not identify an eligible species or explicitly establish salmon aquaculture context beyond generic salmonid terminology."
"118-547-968-037-525","exclude","retain","conflict","The record explicitly studies Atlantic salmon and rainbow trout and concerns genetic markers for aquaculture, including commercially important aquacultural species."
"118-631-685-216-584","","retain","new_retain","The abstract explicitly concerns farmed salmon and sustainability standards in the salmon industry, establishing both eligible salmon relevance and commercial aquaculture context."
"118-691-997-847-603","retain","retain","agreement","The abstract explicitly studies salmon in fish-farm and industrial aquaculture settings, establishing both eligible salmon relevance and farming context."
"118-747-420-361-449","","retain","new_retain","The study explicitly examines farmed rainbow trout, masu salmon, and coho salmon and evaluates commercial vaccines in a freshwater aquaculture context."
"118-887-905-002-828","retain","retain","agreement","The record explicitly concerns salmon trout aquaculture and farming as a vital Finnish industry, establishing both eligible rainbow trout context and commercial aquaculture relevance."
"118-949-734-745-010","exclude","exclude","agreement","The record is a review concerning salmon restoration and environmental history, with no evidence of commercial aquaculture or farmed salmon."
"119-073-902-558-082","retain","retain","agreement","The record explicitly concerns farmed Atlantic salmon (Salmo salar) escaping and genetically affecting a wild population, establishing both eligible species and a direct aquaculture impact."
"119-203-725-896-613","retain","retain","agreement","The record explicitly concerns production of Atlantic salmon (Salmo salar) and rainbow trout (Oncorhynchus mykiss) at smolt production sites, establishing eligible species and commercial aquaculture context."
"119-275-440-729-398","retain","retain","agreement","The title explicitly identifies farmed salmon and concerns the fish market and imports, establishing eligible salmon aquaculture and a connected commercial/economic topic."
"119-349-194-618-471","","retain","new_retain","The study explicitly examines Atlantic salmon (Salmo salar) and states that the disease occurs in farmed Atlantic salmon, establishing direct aquaculture relevance."
"119-386-562-576-31X","","exclude","new_exclude","The title identifies only generic salmonids, not an eligible species or explicit salmon-farming activity, so the species gate fails."
"119-523-103-245-317","retain","retain","agreement","The abstract explicitly concerns environmental impacts and economic aspects of salmon farming in Scotland, establishing both eligible salmon relevance and commercial aquaculture context."
"119-589-575-680-706","","retain","new_retain","The record explicitly concerns Atlantic salmon at multiple cage sites in New Brunswick, establishing an eligible species and an aquaculture production context."
"119-733-837-174-680","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) and aquaculture production, including its feed-related greenhouse gas emissions and processing chain."
"119-831-266-559-411","exclude","exclude","agreement","The study concerns recreational angling in destination salmon rivers, with commercial fishing banned, and provides no commercial aquaculture or farmed-salmon context."
"119-916-764-822-713","exclude","exclude","agreement","The record concerns muskmelon (Cucumis melo) breeding lines and provides no eligible salmon/rainbow trout species or aquaculture context."
"120-011-813-837-516","exclude","exclude","agreement","The study explicitly concerns farmed Salmo trutta fario (brown trout), which is not among the eligible salmon or rainbow trout species, despite clear aquaculture context."
"120-066-614-871-189","retain","retain","agreement","The study concerns Norwegian salmon consumption in the context of public concern about farmed fish, establishing relevance to farmed salmon products and aquaculture."
"120-140-577-300-434","exclude","exclude","agreement","Although sockeye salmon (Oncorhynchus nerka) is identified, the study concerns spawners from commercial catches and artificial reproduction, not commercial aquaculture production."
"120-269-020-100-854","retain","retain","agreement","The review explicitly concerns Atlantic salmon (Salmo salar) and evaluates anthropogenic effects on migration and survival, including fish farming and sea lice."
"120-308-793-132-638","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon in commercial-scale sea-cages, establishing both eligible species and commercial aquaculture context."
"120-385-469-767-745","","retain","new_retain","The title and abstract explicitly identify rainbow trout farm effluent and a trout-farm aquaculture context, satisfying the eligible species and commercial aquaculture relevance gates even though Artemia is the measured organism."
"120-456-944-030-087","retain","retain","agreement","The study explicitly examines rainbow trout and connects the pathogen to bacterial kidney disease threatening profitable fish farming."
"120-539-641-154-043","exclude","exclude","agreement","This is a composite book-review record, and the listed salmon-related book does not establish eligible salmon aquaculture relevance."
"120-623-660-956-684","retain","retain","agreement","The title explicitly concerns closed-cage fish farming and the economic value of wild salmon, establishing both salmon relevance and an aquaculture context."
"120-739-875-675-067","exclude","exclude","agreement","Although the species is pink salmon (Oncorhynchus gorbuscha), the study concerns hatchery-produced fish for returns to fisheries and maintenance of natural populations, not commercial aquaculture."
"120-842-895-267-314","","exclude","new_exclude","Although aquaculture and autogenous vaccines are explicit, the study concerns Aeromonas pathogens and generic fish/shrimp without identifying an eligible salmon or rainbow trout species or salmon-farming context."
"120-993-020-403-393","retain","retain","agreement","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) fed fish-meal diets in an Aquaculture journal, establishing eligible species and aquaculture feed context."
"121-059-495-313-096","retain","retain","agreement","The record explicitly concerns Atlantic salmon from aquaculture and commercial fillet production/yield optimization."
"121-152-782-855-636","retain","retain","agreement","The abstract explicitly concerns Atlantic salmon aquaculture, farmed salmon, and salmon-farm net pens, with salmon lice reinfestation risks arising from aquaculture practices."
"121-183-376-661-512","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) in an aquaculture feeding and disease-resistance experiment."
"121-237-499-821-564","exclude","exclude","agreement","Although Chinook salmon are explicit, the study concerns experimental caging in a polluted waterway and hatchery controls, with no commercial aquaculture or salmon-farming context."
"121-297-535-858-431","","exclude","new_exclude","Rainbow trout are studied, but the record describes experimental caged/tank exposures to wastewater with no commercial aquaculture or salmon-farming connection."
"121-375-711-747-177","","exclude","new_exclude","The study concerns farmed but unspecified salmonid fish, and generic “salmonid” terminology does not establish an eligible species."
"121-490-660-216-037","retain","retain","agreement","The title and abstract explicitly identify farmed salmon at Irish farm sites and investigate pancreas disease and health management in that aquaculture context."
"121-586-518-106-108","","retain","new_retain","The record explicitly evaluates environmental effects of salmonid cage culture farms, an aquaculture operation, so the salmon-farming impact rule applies despite the measured organisms being wild fish and macroinvertebrates."
"121-636-035-824-650","","exclude","new_exclude","Although coho salmon are mentioned, the record concerns wild endangered salmon and irrigation-water management in the Klamath Basin, with no commercial aquaculture connection."
"121-691-080-390-961","retain","retain","agreement","The record explicitly concerns farmed Atlantic salmon (Salmo salar) on Scottish salmon farms and models sea-lice treatment strategies in production cycles."
"121-788-668-912-08X","exclude","exclude","agreement","Although pink salmon (Oncorhynchus gorbuscha) is eligible, the study examines wild salmon sampled from rivers and provides no commercial aquaculture or farming context."
"121-893-600-672-301","","retain","new_retain","The abstract explicitly identifies rainbow trout and commercial trout compound feed, establishing both an eligible species and commercial aquaculture production context."
"121-939-109-745-807","","retain","new_retain","The abstract explicitly identifies salmon among the aquaculture species covered and discusses functional feeds and commercial feed incorporation in aquaculture production systems."
"122-028-742-804-445","retain","retain","agreement","The abstract explicitly concerns aquaculture and conditions typical of salmon hatcheries, with submerged aeration systems used in salmon/trout production contexts."
"122-071-611-278-16X","exclude","exclude","agreement","The record concerns kaolin treatments for peach crops and contains no eligible salmon/rainbow trout species or aquaculture context."
"122-176-196-199-966","retain","retain","agreement","The record explicitly concerns commercially farmed Chinook salmon (Oncorhynchus tshawytscha) on farms in New Zealand, with aquaculture keywords and farm-level disease monitoring."
"122-221-467-850-061","exclude","exclude","agreement","The study concerns Salmo trutta macrostigma (brown trout), which is not an eligible species, and the Ras Elma fish farm is not identified as farming an eligible salmon or rainbow trout."
"122-293-156-348-35X","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon (Salmo salar) and its smoked product, establishing both eligible species and aquaculture-processing relevance."
"122-400-749-936-086","retain","retain","agreement","The abstract explicitly concerns infectious salmon anaemia virus affecting marine-farmed Atlantic salmon and vaccination of farmed Atlantic salmon."
"122-479-704-605-878","retain","retain","agreement","The record explicitly studies farmed rainbow trout (Oncorhynchus mykiss) and a disease in inland-farmed fish, establishing both eligible species and aquaculture context."
"122-550-816-396-205","retain","retain","agreement","The record explicitly studies farmed Atlantic salmon from 55 farms and commercially produced salmon, with aquaculture and breeding context."
"122-637-258-358-352","exclude","retain","conflict","The proceedings explicitly cover Atlantic salmon and rainbow trout in aquaculture contexts, including production genetics, breeding, and aquaculture stocks."
"122-711-691-213-368","retain","retain","agreement","The record explicitly studies sea-lice treatment efficacy on Atlantic salmon farms, establishing both eligible species (Salmo salar) and commercial aquaculture context."
"122-805-766-230-451","retain","retain","agreement","The title explicitly concerns a commercial salmon rearing facility, establishing both eligible salmon context and commercial aquaculture relevance."
"122-884-642-792-012","retain","retain","agreement","The book explicitly concerns aquaculture and includes chapters on salmon aquaculture in Canada and salmon farming."
"122-973-659-416-632","","exclude","new_exclude","The study concerns farmed Japanese flounder, while Chinook salmon appears only in the virus name and does not establish eligible salmon aquaculture relevance."
"123-048-762-113-056","retain","retain","agreement","The record explicitly concerns farmed Atlantic salmon (Salmo salar) and pancreas disease in an aquaculture context."
"123-175-368-332-826","retain","retain","agreement","The study explicitly examines salmon lice from marine salmon farming sites and discusses implications for the salmon farming industry, establishing direct relevance to salmon aquaculture."
"123-236-327-178-574","retain","retain","agreement","The study explicitly examines Atlantic salmon postsmolts under farm-relevant hypoxia, temperature, and dietary conditions, with cultured/farmed fish identified in the abstract."
"123-321-979-406-495","retain","retain","agreement","The title explicitly identifies farmed Atlantic salmon (Salmo salar) and examines its seawater production phase, establishing both eligible species and aquaculture context."
"123-435-549-756-896","","retain","new_retain","The abstract explicitly studies farmed rainbow trout (Parasalmo mykiss) in industrial fish farming, including probiotic preparations added to production feed."
"123-519-534-013-975","","retain","new_retain","The abstract explicitly identifies rainbow trout and describes economically and technically feasible commercial aquaculture, including a prototype commercial facility."
"123-637-511-065-104","retain","retain","agreement","The study explicitly examines vaccination effectiveness in commercial farms for Atlantic salmon, rainbow trout, and coho salmon within Chilean salmonid aquaculture."
"123-688-396-269-83X","retain","retain","agreement","The title explicitly concerns salmon farms and their environmental effects in coastal waters, establishing relevant salmon aquaculture context."
"123-774-765-457-264","retain","retain","agreement","The abstract explicitly identifies domestically produced farmed salmon and analyzes contaminants in salmon tissues, establishing both an eligible species and aquaculture context."
"123-913-633-562-545","retain","retain","agreement","The abstract explicitly concerns salmon farmers and mortality prediction using data from New Zealand salmon farms, establishing eligible salmon and commercial aquaculture context."
"123-958-440-049-592","retain","retain","agreement","The study explicitly concerns farmed Chinook salmon smolt and production factors (rearing temperature, chilling, growth, and seawater transfer), establishing eligible species and commercial aquaculture relevance."
"124-065-205-866-881","retain","retain","agreement","The record explicitly concerns Atlantic salmon and selective breeding for pancreas-disease resistance in salmon farming, with aquaculture-sector affiliations."
"124-131-914-418-929","exclude","exclude","agreement","Although rainbow trout (Oncorhynchus mykiss) was tested, the study concerns general laboratory aquatic toxicity of an industrial surfactant and provides no commercial aquaculture or farming context."
"124-213-832-267-062","exclude","exclude","agreement","The record mentions salmon only as a processed food case and provides no evidence of an eligible farmed species or commercial aquaculture context."
"124-311-454-867-552","retain","retain","agreement","The record explicitly concerns farmed ballan wrasse used for non-medicinal delousing of Atlantic salmon in sea cages, establishing a direct commercial salmon-aquaculture connection."
"124-385-620-662-870","retain","retain","agreement","The study explicitly includes farmed rainbow trout (Oncorhynchus mykiss) in aquaculture breeding datasets, establishing both eligible species and aquaculture context."
"124-466-040-167-712","retain","retain","agreement","The abstract explicitly concerns salmon farming and salmon lice, establishing a direct connection to eligible salmon aquaculture despite not naming the farmed salmon species."
"124-604-430-778-829","","exclude","new_exclude","The study concerns wild/endangered Sakhalin taimen (Parahucho perryi) distribution and conservation, which is not an eligible species and has no commercial aquaculture context."
"124-680-155-183-840","retain","retain","agreement","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and reared fish in a freshwater aquaculture context, including infection and antibiotic treatment."
"124-769-172-262-031","","retain","new_retain","Rainbow trout (Oncorhynchus mykiss) is explicitly studied, and the aquaculture keyword establishes relevant aquaculture context."
"124-850-360-363-399","exclude","exclude","agreement","The review concerns Leuciscus cyprinids rather than an eligible salmon or rainbow trout species, and the aquaculture context does not involve eligible species."
"124-883-511-493-483","retain","retain","agreement","The title explicitly identifies farmed Atlantic salmon (Salmo salar), establishing both an eligible species and aquaculture context."
"124-967-962-047-392","retain","retain","agreement","The record explicitly studies Atlantic salmon smolts in a recirculating aquaculture system (RAS), with aquaculture biosecurity and disinfection as the focus."
"125-068-231-274-580","","retain","new_retain","The study explicitly concerns farm-relevant rainbow trout, and its abstract identifies bacterial coldwater disease as a significant threat to global aquaculture and discusses breeding programs for disease control."
"125-139-537-822-696","retain","retain","agreement","The record explicitly studies cultured coho salmon (Oncorhynchus kisutch) at four salmon farms in Chile, establishing both eligible species and commercial aquaculture context."
"125-218-072-756-11X","","exclude","new_exclude","Although salmon was among the sampled species, the study concerns mixed fishery products and provides no explicit connection to commercial salmon aquaculture or farmed origin."
"125-290-547-935-717","retain","retain","agreement","The abstract explicitly concerns Lepeophtheirus salmonis and sea-lice impacts and vaccine development for the salmon farming industry, establishing both eligible salmon relevance and aquaculture context."
"125-381-777-710-330","retain","retain","agreement","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and Piscirickettsia salmonis in the context of Chilean salmonid aquaculture and intensive farming disease stress."
"125-494-513-571-016","retain","retain","agreement","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) production in extensive, intensive, and recirculating aquaculture systems."
"125-564-583-487-283","","exclude","new_exclude","The record concerns aquaculture and mainly salmonid production but does not identify an eligible salmon or rainbow trout species, and generic salmonid terminology is insufficient."
"125-658-210-711-294","","retain","new_retain","The abstract explicitly identifies Atlantic salmon and a commercial recirculating aquaculture system for harvest-size production."
"125-738-730-987-884","retain","exclude","conflict","The title concerns salmon-friendly agricultural farms, not commercial aquaculture or farming of an eligible salmon species."
"125-810-559-011-243","","retain","new_retain","The study explicitly concerns farmed Atlantic salmon (Salmo salar) and geosmin depuration in recirculating aquaculture systems, including implications for commercial depuration."
"125-925-350-136-117","exclude","exclude","agreement","The study examines commercial cold-smoked salmon products but provides no evidence that the salmon originated from aquaculture or commercial farming."
"126-005-771-771-228","","retain","new_retain","The study explicitly concerns Chinook salmon and informs performance in offshore aquaculture systems, establishing both eligible species and aquaculture relevance."
"126-065-661-616-846","retain","retain","agreement","The title explicitly identifies farmed rainbow trout (Oncorhynchus mykiss, despite the apparent spelling error) and concerns bacterial diseases in aquaculture production."
"126-165-159-503-959","retain","retain","agreement","The study explicitly examines farm-relevant Atlantic salmon (Salmo salar) in aquaculture settings, using saltwater tank exposures and addressing marine fish-farming gill disease."
"126-233-292-091-238","exclude","retain","conflict","The abstract explicitly concerns imports of farmed salmon from Norway and commercial trade measures affecting farmed salmon aquaculture products."
"126-319-380-134-741","retain","retain","agreement","The title explicitly identifies Atlantic salmon as caged, establishing the eligible species and a production/aquaculture context."
"126-385-928-325-064","exclude","retain","conflict","The abstract explicitly concerns recirculating aquaculture systems and fish breeding tanks, and identifies salmon as a representative farmed species."
"126-479-150-492-132","retain","retain","agreement","The title explicitly identifies the Norwegian salmon farming industry, establishing both salmon relevance and commercial aquaculture context."
"126-534-842-609-214","retain","retain","agreement","The abstract explicitly discusses commercial fish farming and identifies salmon as a farmed fish, establishing eligible species and aquaculture relevance."
"126-682-931-871-665","","retain","new_retain","The abstract and keywords explicitly identify rainbow trout and trout farming/inland fish-farm wastewater, establishing eligible species and aquaculture context."
"126-796-334-720-303","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon (Salmo salar) fed diets in open sea-cages under farm-like conditions, clearly establishing commercial aquaculture relevance."
"126-947-982-737-90X","retain","retain","agreement","The title and abstract explicitly concern salmon farming, salmon production cycles, and sediments affected by aquaculture impacts, establishing both salmon relevance and commercial aquaculture context."
