lens_id,historical_decision,model_decision,category,model_reason
"048-438-512-924-863","","retain","new_retain","The study explicitly examines farm-raised rainbow trout and samples from fish farms, establishing both eligible species and aquaculture context."
"048-708-699-001-299","","exclude","new_exclude","The record concerns wild Chukchi Sea fish fauna and potential commercial fishing, with only generic Salmonidae mentioned and no eligible species or aquaculture context."
"048-745-960-440-467","","exclude","new_exclude","Although rainbow trout is an eligible species, the study concerns experimental caging in the River Po and provides no commercial aquaculture or farming context."
"048-829-811-329-579","","exclude","new_exclude","Rainbow trout is mentioned only as the source of a probiotic LAB strain, while the study concerns poultry farming and provides no commercial rainbow-trout aquaculture context."
"049-039-120-509-407","","retain","new_retain","The study explicitly examines eligible rainbow trout (Oncorhynchus mykiss) collected from a local Trout Fish Farm, establishing both species and aquaculture context."
"049-254-477-010-627","","retain","new_retain","The abstract explicitly concerns intensive rainbow trout farms and trout aquaculture, including contamination of farm water, tanks, feed, and marketed trout."
"050-133-034-338-214","","retain","new_retain","The study uses rainbow trout gill cells and explicitly evaluates a harmful algal bloom species posing a risk to aquaculture, establishing both eligible species and aquaculture relevance."
"050-615-885-347-225","","exclude","new_exclude","The record concerns Atlantic cod and blacknose dace, with only generic anadromous salmonids mentioned, and provides no commercial aquaculture context."
"050-656-511-006-400","","retain","new_retain","The study explicitly examines Atlantic salmon (Salmo salar) and PRV-1 infection in salmonid aquaculture, with field fish from farming centers and stated implications for salmon aquaculture management."
"050-825-596-079-717","","retain","new_retain","The record explicitly concerns farmed rainbow trout and evaluates feeding technology, growth, and feed efficiency in a named aquaculture farm."
"050-894-186-029-361","","retain","new_retain","The record explicitly studies rainbow trout and dietary fortification in an aquaculture feeding trial, establishing both eligible species and commercial aquaculture relevance."
"051-146-802-798-897","","exclude","new_exclude","The study directly examines European whitefish (Coregonus lavaretus), not an eligible salmon or rainbow trout species; generic salmonid/aquaculture references do not satisfy the species criterion."
"051-253-862-183-994","","retain","new_retain","The thesis explicitly studies rainbow trout and dietary factors relevant to future aquaculture production, establishing both eligible species and aquaculture relevance."
"051-279-819-320-397","","retain","new_retain","The abstract explicitly concerns cultured rainbow trout in rainbow trout farms in Iran, establishing both an eligible species and commercial aquaculture context."
"051-375-621-861-032","","retain","new_retain","The abstract explicitly concerns Caligus control at 18 salmon farms and farmed salmonids in seawater aquaculture, establishing direct relevance to commercial salmon aquaculture despite not naming a specific salmon species."
"051-426-002-199-550","","exclude","new_exclude","The record concerns sediment sources affecting salmonid spawning gravels in a UK river, with no eligible species specifically identified and no commercial aquaculture context."
"051-868-574-063-358","","retain","new_retain","The title and abstract explicitly identify rainbow trout and dietary feeding during grow-out/finishing in rainbow trout culture, establishing commercial aquaculture relevance."
"052-754-495-992-168","","retain","new_retain","The title explicitly identifies rainbow trout, and the abstract links a growth-selective breeding program at the National Center for Cool and Cold Water Aquaculture to genetic improvement for the aquaculture industry."
"052-921-040-443-125","","exclude","new_exclude","Although the record concerns aquaculture, it identifies relevant fish only generically as “salmonids” and does not name an eligible salmon or rainbow trout species."
"053-416-709-131-107","","exclude","new_exclude","Although wild salmon and generic sea farming are mentioned, the record does not explicitly connect salmon to commercial aquaculture or evaluate salmon-farming impacts."
"053-789-478-019-856","","retain","new_retain","The title explicitly concerns salmonids treated for sea lice, and the abstract directly evaluates dichlorvos released at a fish farm and adjacent sea-cage operations."
"053-983-053-501-072","","exclude","new_exclude","The study concerns aquaculture pharmacokinetics but identifies the fish only as generic “salmonids,” with no eligible species specified."
"054-074-075-590-406","","exclude","new_exclude","The record concerns exploitation and introductions in a wild Lake Superior salmonid community, with no eligible species-specific aquaculture or commercial farming context."
"054-338-379-524-340","","retain","new_retain","The abstract explicitly identifies rainbow trout and an aquaculture feeding experiment evaluating probiotic administration and meat composition."
"054-825-517-887-640","","retain","new_retain","The record explicitly studies farm-relevant aquaculture feeding of coho salmon (Oncorhynchus kisutch), with keywords identifying aquaculture and a production-related stress intervention."
"054-851-527-983-264","","retain","new_retain","The abstract explicitly concerns Italian fish farms and trout farming, identifies farmed/hatchery rainbow trout, and addresses parasitic diseases affecting aquaculture production."
"055-223-658-523-611","","exclude","new_exclude","Although the editorial mentions salmon and aquaculture among the broader topic themes, it does not identify an eligible salmon species in a commercial aquaculture context or evaluate salmon farming."
"055-341-784-468-550","","retain","new_retain","The study explicitly examines rainbow trout (Oncorhynchus mykiss) in a semi-recirculating aquaculture system using experimental diets."
"055-963-152-879-737","","retain","new_retain","The abstract explicitly concerns detection of PRV-1 and PRV-3 in rainbow trout and Atlantic salmon and states relevance to farmed species, establishing eligible species and aquaculture context."
"056-029-524-670-357","","retain","new_retain","The review explicitly concerns farmed salmonids and salmonid aquaculture welfare, establishing both aquaculture relevance and the salmon context."
"056-186-734-121-54X","","exclude","new_exclude","The study concerns Amur grayling (Thymallus grubii), which is not an eligible species, and its aquaculture relevance is only a general stated application to breeding programs rather than evidence of eligible salmon or rainbow-trout aquaculture."
"056-613-071-614-178","","retain","new_retain","The abstract explicitly identifies rainbow trout and medicated-feed residue monitoring in a recirculating aquaculture system."
"056-841-663-726-522","","exclude","new_exclude","The study concerns grass/tiger puffer, not an eligible salmon or rainbow trout species; salmonids are mentioned only as background and no eligible salmon aquaculture study is conducted."
"057-066-162-755-087","","retain","new_retain","The title and abstract explicitly concern salmon aquaculture, farmed fish, and fish-farm production economics."
"057-122-111-158-032","","retain","new_retain","The review explicitly includes salmon among farmed animals and covers on-farm welfare assessment, establishing eligible salmon and aquaculture relevance."
"057-235-543-065-367","","retain","new_retain","The title and abstract explicitly identify rainbow trout aquaculture and fish-farm production planning, establishing both eligible species and commercial aquaculture context."
"057-297-840-248-868","","retain","new_retain","The study explicitly examines rainbow trout (Oncorhynchus mykiss) from a multi-generation farmed strain, establishing aquaculture relevance."
"057-332-080-373-025","","retain","new_retain","The study uses Atlantic salmon (Salmo salar) skin explicitly identified as aquaculture food waste, establishing both eligible species and aquaculture relevance."
"057-527-524-115-343","","retain","new_retain","The study explicitly examines diseased rainbow trout and trout feed in an aquaculture production context."
"057-681-692-075-059","","exclude","new_exclude","The study concerns Atlantic cod, an ineligible species; the only salmon reference is generic “salmonids,” and no eligible salmon or rainbow trout aquaculture is studied."
"058-104-374-146-516","","exclude","new_exclude","The study uses a generic salmonid cell line and only mentions potential aquaculture applications, without identifying an eligible salmon/rainbow trout species or establishing a commercial aquaculture context."
"058-481-857-172-587","","exclude","new_exclude","Although salmon roe is analyzed, the record provides no evidence that it originated from commercial aquaculture or farmed salmon."
"058-525-356-395-469","","retain","new_retain","The record explicitly identifies farmed rainbow trout (Kaikyo salmon) and examines cartilage as a resource from farmed fish, establishing eligible species and aquaculture relevance."
"058-559-948-245-54X","","retain","new_retain","The abstract explicitly includes rainbow trout, identifies it as a species of aquaculture interest, and examines production-relevant feeding, growth, welfare, and developmental conditions."
"059-073-994-123-048","","retain","new_retain","The study explicitly examines Oncorhynchus mykiss and develops microalgae-based feed for aquaculture production."
"060-456-011-730-968","","exclude","new_exclude","The study concerns wild sea trout (Salmo trutta) migration and genetics, with aquaculture impacts mentioned only as background; neither an eligible species nor a commercial aquaculture context is established."
"061-098-682-080-520","","exclude","new_exclude","The record concerns cultured marine fish and mentions only generic “maricultured salmonids,” without identifying an eligible salmon or rainbow trout species or explicitly linking the study to salmon aquaculture."
"061-219-896-369-811","","exclude","new_exclude","The record concerns archaeological monitoring at a place named Salmons Farm, with no eligible salmon species or commercial aquaculture context."
"061-591-200-004-189","","exclude","new_exclude","The study concerns taimen (Hucho taimen), which is not an eligible species, and describes artificial reproduction and release for stock enhancement rather than commercial aquaculture."
"061-866-666-973-969","","retain","new_retain","The record explicitly studies rainbow trout (Oncorhynchus mykiss) and includes Aquaculture as a keyword, establishing eligible species and aquaculture relevance."
"063-021-101-790-899","","retain","new_retain","The record explicitly concerns rainbow trout and aquaculture production traits, including muscle yield and fillet yield, in selected lines, establishing direct relevance to farmed aquaculture."
"063-422-386-203-228","","exclude","new_exclude","The study concerns farmed tilapia (Oreochromis spp.), not an eligible salmon or rainbow trout species; salmonids are mentioned only as a comparative production group."
"063-540-632-513-705","","exclude","new_exclude","Although Atlantic salmon and pink salmon are identified, the study concerns wild river-basin ichthyofauna and fishing, with no commercial aquaculture or salmon-farming context."
"064-293-995-007-810","","retain","new_retain","The abstract explicitly concerns rainbow trout and nutrition of farmed fish, with aquaculture and aquaculture-feed context established."
"064-590-741-736-037","","exclude","new_exclude","The record is a general review of structural variants in eco-evolutionary genomics and provides no eligible salmon/trout species or commercial aquaculture context."
"065-304-223-255-416","","retain","new_retain","The record explicitly concerns farmed Atlantic salmon (Salmo salar) from Norwegian aquaculture and their escapees and impacts on wild populations."
"065-383-380-026-391","","retain","new_retain","The record explicitly identifies rainbow trout (Oncorhynchus mykiss) and L. garvieae strains isolated from rainbow trout farms, establishing both eligible species and aquaculture context."
"065-546-596-128-518","","retain","new_retain","The study explicitly analyzes triploid rainbow trout and develops a genotyping method relevant to aquaculture, supported by an aquaculture breeders’ affiliation and fisheries-sector funding."
"065-853-560-218-984","","exclude","new_exclude","Although the study involves fish from farms, the relevant hosts are identified only generically as salmonid fish, with no eligible salmon or rainbow trout species specified."
"066-745-504-659-150","","exclude","new_exclude","The study concerns farmed barramundi (Lates calcarifer), an ineligible species; salmonids are mentioned only as illustrative context."
"067-214-645-635-965","","exclude","new_exclude","The study directly examines cultured channel catfish, while rainbow trout is only mentioned as an example and no eligible salmon species is the study subject."
"067-759-539-515-994","","retain","new_retain","The study explicitly concerns farmed Atlantic salmon (Salmo salar) and vaccination against a mariculture-associated infection, establishing both eligible species and aquaculture relevance."
"068-173-458-370-621","","exclude","new_exclude","The record concerns forensic recovery of biomolecules using salmon protamine, with no eligible salmon species or commercial aquaculture context."
"068-613-879-142-236","","exclude","new_exclude","The study concerns farmed gilthead seabream, while rainbow trout is mentioned only as an illustrative comparison and is not the study species."
"069-558-136-280-774","","exclude","new_exclude","The study concerns Brachymystax tsinlingensis, an ineligible species; reference to other Salmonidae does not establish an eligible salmon or rainbow trout species, despite artificial propagation context."
"069-626-191-629-328","","exclude","new_exclude","Although the title establishes a farmed aquaculture context, it identifies the study organisms only as generic “salmonids,” not an eligible salmon or rainbow trout species."
"069-840-081-630-499","","retain","new_retain","The issue explicitly includes a report on harmful algae creating impacts on salmon farms, establishing both relevant salmon aquaculture and its consequences."
"069-908-020-344-040","","retain","new_retain","The study explicitly uses rainbow trout cell lines and addresses vaccine adjuvants for the aquaculture sector."
"069-990-898-956-956","","exclude","new_exclude","Although the study concerns aquaculture ponds, the cultivated species are crab, prawn, perch, and Wuchang fish, with no eligible salmon or rainbow trout species identified."
"070-816-355-262-239","","retain","new_retain","The study concerns Lepeophtheirus salmonis (salmon louse), explicitly identified as an ectoparasite of sea-farmed salmonids, establishing direct relevance to salmon aquaculture."
"070-936-215-158-719","","exclude","new_exclude","Although the study concerns an aquaculture disease threat, the host is identified only as salmonid and no eligible salmon or rainbow trout species is specified."
"071-474-970-237-43X","","exclude","new_exclude","The study concerns farmed grass carp, not an eligible salmon or rainbow trout species; rainbow trout is mentioned only for comparative gene similarity, and no eligible-species aquaculture study is established."
"072-047-990-779-658","","retain","new_retain","The abstract explicitly studies rainbow trout in a fish-farming context, including demand feeding and controlled food delivery."
"072-411-960-005-81X","","exclude","new_exclude","The chapter mentions only generic “salmonids” within broad fish aquaculture and does not identify an eligible salmon or rainbow trout species or a specific salmon aquaculture context."
"072-967-753-967-374","","retain","new_retain","The title and abstract explicitly identify farmed rainbow trout sampled from seven farms, establishing both an eligible species and commercial aquaculture context."
"073-123-900-685-024","","exclude","new_exclude","Although salmon is explicitly discussed, the record concerns cell-cultured salmon specifically produced neither by fishing nor farming, not commercial aquaculture."
"073-558-145-456-748","","retain","new_retain","The record explicitly studies farmed rainbow trout in fish-farm pools and compares concentrate-feed regimes, establishing both eligible species and aquaculture production context."
"073-855-678-116-034","","exclude","new_exclude","Rainbow trout are studied in vitro, but the record provides no evidence of commercial aquaculture or farming context."
"074-021-077-069-418","","exclude","new_exclude","The study mentions only generic salmonids in aquacultural operations, without identifying an eligible salmon or rainbow trout species."
"074-142-817-770-607","","retain","new_retain","The abstract explicitly concerns rainbow trout (Oncorhynchus mykiss) farming in the Berg catchment and reports water-transfer effects including geosmin affecting farmed trout flesh."
"074-211-247-204-940","","retain","new_retain","The title explicitly identifies farmed Atlantic salmon and sea-lice resistance, establishing both an eligible species and commercial aquaculture context."
"074-483-179-483-843","","exclude","new_exclude","The review concerns farmed freshwater salmonids in aquaculture but does not identify any eligible salmon or rainbow trout species, so the generic-salmonid species gate fails."
"074-590-583-094-19X","","retain","new_retain","The title explicitly identifies farmed rainbow trout (Oncorhynchus mykiss), establishing both eligible species and aquaculture context."
"074-869-583-523-140","","retain","new_retain","The record explicitly concerns trout fish farming and develops a vaccine-relevant molecular target for VHSV, establishing an eligible rainbow-trout aquaculture context."
"075-090-234-746-298","","exclude","new_exclude","Rainbow trout is identified, but the record describes an environmental exposure experiment without evidence that the fish or study concerns commercial aquaculture."
"075-229-409-500-26X","","uncertain","new_uncertain","Rainbow trout (Oncorhynchus mykiss) is explicit, but the supplied metadata do not establish a commercial aquaculture or farming context."
"075-475-181-852-19X","","retain","new_retain","The record explicitly documents the specimen at a salmon farm, establishing a relevant salmon-aquaculture setting despite the study organism being a wasp."
"075-808-323-075-924","","retain","new_retain","Rainbow trout is explicitly studied, and the abstract directly places the anesthetic application in aquaculture for fish welfare and employee workload."
"075-922-270-576-942","","retain","new_retain","The study explicitly concerns farmed rainbow trout in a growth and feed-utilisation trial, including fishmeal substitution and a commercial breed, establishing both eligible species and aquaculture-production relevance."
"076-168-272-638-670","","retain","new_retain","The study explicitly examines farmed rainbow trout in Yasuj aquaculture farms, including contamination across culture areas and feed pellets."
"076-624-477-801-722","","exclude","new_exclude","The record concerns farmed fish but does not identify Atlantic salmon, an eligible Pacific salmon species, or rainbow trout."
"076-661-422-111-057","","retain","new_retain","The title explicitly concerns Atlantic salmon (Salmo salar) and growth hormone transgene expression/triploidy in the aquaculture journal Aquaculture, establishing relevance to farmed-production research."
"077-184-917-410-494","","retain","new_retain","The title and abstract explicitly identify rainbow trout farming and evaluate the profitability and feasibility of rainbow trout farms, establishing both eligible species and commercial aquaculture context."
"077-446-017-763-902","","exclude","new_exclude","The study uses adult zebrafish and only refers generically to salmonid disease; no eligible salmon or rainbow trout species is identified, despite the general aquaculture context."
"077-627-767-833-474","","exclude","new_exclude","The record concerns Aeromonas salmonicida and antibacterial peptides but does not identify an eligible salmon/rainbow trout species or establish a commercial aquaculture context."
"077-830-766-493-782","","exclude","new_exclude","The study concerns aquaculture vaccine use but identifies the fish only as generic “salmonids,” without naming an eligible salmon or rainbow trout species."
"077-952-170-240-43X","","retain","new_retain","The title explicitly identifies rainbow trout and traits of commercial importance, establishing relevance to commercial production."
"078-129-622-026-019","","retain","new_retain","The record explicitly studies farmed rainbow trout (Oncorhynchus mykiss) in 10 rainbow trout aquaculture facilities, directly establishing both eligible species and commercial aquaculture context."
"078-408-546-880-644","","exclude","new_exclude","Although farmed rainbow trout are mentioned, the record concerns Weissella in a critically ill human and does not study rainbow-trout aquaculture or its consequences."
"078-921-042-611-261","","retain","new_retain","The record explicitly concerns rainbow trout and Italian trout farming, including vaccination under field and farming conditions."
"079-189-883-185-385","","retain","new_retain","The abstract and keywords explicitly connect teflubenzuron use on Norwegian salmon farms and salmon aquaculture sea-lice control to impacts on non-target rockpool shrimp."
"079-466-404-244-409","","retain","new_retain","The study explicitly examines juvenile Atlantic salmon (Salmo salar) in aquaculture, comparing environmental enrichment in captive/farmed environments."
"079-529-772-056-036","","retain","new_retain","The title and abstract explicitly identify rainbow trout, while keywords and the USDA National Center for Cool and Cold-Water Aquaculture affiliation establish aquaculture relevance through selective breeding and muscle-yield production research."
"079-758-440-544-198","","retain","new_retain","The abstract explicitly links lumpfish to sea-lice prevention in Atlantic salmon aquaculture, establishing a direct connection to eligible salmon farming."
"080-087-525-900-092","","exclude","new_exclude","Although rainbow trout are studied, the record describes laboratory toxicity tests and commercial diets without establishing a commercial aquaculture or farming context."
"080-387-732-620-32X","","exclude","new_exclude","The study concerns cultured salmonids but does not identify an eligible salmon or rainbow trout species, and generic salmonid terminology is insufficient."
"080-805-374-623-81X","","retain","new_retain","The abstract explicitly concerns an intensive trout farm and a pond stocked with rainbow trout (Oncorhynchus mykiss), directly establishing both eligible species and aquaculture context."
"081-513-073-806-737","","retain","new_retain","The study explicitly examines farmed coho salmon in selective breeding for aquaculture production, establishing both eligible species and commercial aquaculture relevance."
"081-807-696-341-845","","retain","new_retain","The study explicitly examines rainbow trout semen and fertility, with aquaculture relevance established by its focus on breeding aquaculture species and salmonid breeding affiliations."
"082-598-130-846-076","","retain","new_retain","The title explicitly identifies rainbow trout farms and a high degree of water recirculation, establishing both an eligible species and aquaculture context."
"083-002-519-438-587","","exclude","new_exclude","Although aquaculture context is explicit, the study identifies the fish only as generic Salmonidae and does not establish an eligible salmon or rainbow trout species."
"083-698-386-484-94X","","retain","new_retain","The abstract explicitly identifies the Andfjord Salmon project as a land-based fish farm, establishing salmon aquaculture relevance despite the tunneling focus."
"083-915-611-733-913","","exclude","new_exclude","The study examines tilapia, while rainbow trout is only mentioned as a possible subject for future studies, and the experimental aquaculture tanks do not establish commercial aquaculture."
"084-241-796-489-109","","retain","new_retain","The abstract explicitly identifies rainbow trout (Oncorhynchus mykiss) and states it is an important species in the aquaculture industry, establishing both eligibility and aquaculture context."
"084-641-128-824-496","","exclude","new_exclude","The study directly concerns fish identified only as generic “salmonids,” which does not satisfy the eligible-species criterion despite commercial aquaculture affiliations."
"084-856-862-989-218","","retain","new_retain","The study explicitly concerns farmed rainbow trout in Finnish fish farms and investigates VHSV transmission and disease control in that aquaculture context."
"085-427-328-225-884","","retain","new_retain","The abstract explicitly concerns Canadian salmon aquaculture and occupational antimicrobial-resistance risks in aquaculture settings."
"085-646-741-824-231","","retain","new_retain","The title explicitly concerns commercial salmon farming, establishing both eligible salmon context and commercial aquaculture relevance."
"085-771-342-373-640","","exclude","new_exclude","The study concerns Yersinia ruckeri affecting generic salmonid fishes in aquaculture, but no eligible salmon or rainbow trout species is explicitly identified."
"086-016-459-404-495","","retain","new_retain","The abstract explicitly concerns triploid chum salmon and a pressure-treatment device operated on a commercial scale, establishing both an eligible species and aquaculture production relevance."
"086-298-805-475-578","","retain","new_retain","The record explicitly mentions faster-growing genetically modified salmon in a food-biotechnology context, establishing an eligible salmon and production-related aquaculture relevance."
"086-927-586-480-56X","","exclude","new_exclude","Although the work concerns aquaculture, it identifies the relevant fish only as generic “salmonids” and does not name an eligible salmon or rainbow trout species."
"087-050-086-400-808","","exclude","new_exclude","The study concerns aquaculture enterprises but identifies the affected fish only as generic Salmonidae, without naming an eligible salmon or rainbow trout species."
"087-337-238-495-550","","exclude","new_exclude","The study concerns sea trout (Salmo trutta), which is not an eligible species; explicit aquaculture terminology does not establish relevance to eligible salmon or rainbow trout."
"087-808-904-100-804","","retain","new_retain","The abstract explicitly concerns salmon farming and aquaculture challenges, including diseases, feed, environmental impacts, and farming technologies, establishing relevant salmon aquaculture context."
"087-899-996-865-869","","retain","new_retain","The study explicitly concerns rainbow trout fry and broodstock diets in an aquaculture context, including aquaculture nutrition and production-related feeding."
"088-140-506-909-471","","retain","new_retain","The abstract explicitly concerns intensive cage farming of rainbow trout and evaluates environmental impacts of this aquaculture operation."
"088-187-878-384-926","","exclude","new_exclude","Although the study is explicitly connected to salmonid aquaculture, the challenged fish are identified only generically as salmonids, not as an eligible salmon or rainbow trout species."
"088-407-006-204-192","","retain","new_retain","The abstract explicitly reports rainbow trout escaping from farming facilities in southern Chile, establishing both an eligible species and a clear aquaculture context."
"088-615-846-024-49X","","retain","new_retain","The study explicitly examines rainbow trout in an aquaculture feeding and rearing experiment, establishing both eligible species and aquaculture context."
"088-983-466-351-236","","retain","new_retain","Rainbow trout (Oncorhynchus mykiss) is explicitly modelled in the context of fish production and integrated agriculture–aquaculture systems."
"089-277-822-348-833","","retain","new_retain","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) fed experimental diets in training ponds during a six-week culturing period."
"089-579-120-274-327","","exclude","new_exclude","The study cultures the microalga Haematococcus pluvialis; salmon and trout are mentioned only as examples of aquaculture feed users, with no eligible species or salmon aquaculture production context studied."
"090-269-085-234-566","","exclude","new_exclude","The title concerns the commercial salmon fishing sector, not salmon aquaculture or farming, and provides no evidence of an eligible aquaculture context."
"090-417-858-389-853","","retain","new_retain","The record explicitly studies rainbow trout and reports VHS cases under trout farm conditions, establishing eligible species and aquaculture relevance."
"090-499-479-851-421","","retain","new_retain","The title and abstract explicitly identify rainbow trout and seawater aquaculture systems, establishing both eligible species and commercial aquaculture relevance."
"090-840-763-819-134","","retain","new_retain","The record explicitly concerns video footage from Norwegian fish farms and includes salmonids, with the dataset developed for marine aquaculture monitoring and interactions between wild and farmed fish."
"090-937-971-751-905","","retain","new_retain","The abstract explicitly concerns ivermectin treatment of sea lice on caged salmonids and its proposed use in fish farming, establishing a direct salmon-aquaculture impact study despite measuring benthic invertebrates."
"092-205-034-034-53X","","exclude","new_exclude","The study concerns aquaculture sites near generic salmonid aquaculture operations, but no eligible salmon species or explicit salmon farming is identified."
"092-433-738-270-025","","retain","new_retain","The study explicitly examines Atlantic salmon and states that the findings advance genetic regulation research in aquaculture."
"094-014-392-766-731","","retain","new_retain","The study explicitly concerns rainbow trout and develops disease-resistant strains for aquaculture-important fish, establishing eligible species and aquaculture relevance."
"094-381-473-580-837","","retain","new_retain","The title and abstract explicitly concern farmed rainbow trout and intensive farming, with stocking density, production, welfare, and commercial-farm conditions directly addressed."
"094-530-120-528-845","","exclude","new_exclude","The study concerns aquaculture-fed salmonid species but identifies the fish only generically as “salmonid,” with no eligible salmon or rainbow trout species specified."
"094-747-341-321-781","","retain","new_retain","The study explicitly concerns rainbow trout gill cells and proposes the tested compounds as feed additives in aquaculture, establishing both eligible species and aquaculture relevance."
"094-945-489-902-256","","retain","new_retain","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) and antiviral resistance to IHNV, identified as causing economic losses in rainbow trout aquaculture."
"095-026-915-228-145","","exclude","new_exclude","The review concerns farmed and wild “salmonids” generically, without identifying an eligible salmon or rainbow trout species."
"095-220-697-724-587","","exclude","new_exclude","The study concerns cultured Snake River/Rocky Mountain cutthroat trout, which is not an eligible species; rainbow trout is mentioned only as the source of comparison diets."
"095-652-616-757-854","","retain","new_retain","The abstract explicitly reports pathogen monitoring in fish farms and includes farmed rainbow trout (Oncorhynchus mykiss), establishing both eligible species and aquaculture context."
"095-735-285-205-169","","exclude","new_exclude","The record describes a U.S. Fish and Wildlife Service fisheries monitoring and conservation program, with no eligible salmon species or commercial aquaculture context established."
"095-809-831-686-801","","retain","new_retain","The record explicitly concerns EWOS fish-feed logistics for the salmon farming industry, establishing both salmon relevance and commercial aquaculture context."
"095-905-635-750-925","","retain","new_retain","The abstract explicitly describes fish farming and a salmon hatchery for cultivating salmon fry, establishing both eligible salmon relevance and an aquaculture context."
"096-991-866-200-509","","exclude","new_exclude","The study concerns juvenile chum salmon released under stock-enhancement programs and early marine survival, with no commercial aquaculture context."
"097-513-104-271-132","","retain","new_retain","The study explicitly concerns rainbow trout and states that the fish were farmed in Poland, establishing eligible species and aquaculture context."
"097-584-752-265-695","","exclude","new_exclude","The study concerns farmed channel catfish, Ictalurus punctatus, and does not study an eligible salmon or rainbow trout species; salmonids are mentioned only as broader disease-affected aquaculture species."
"097-905-108-929-731","","exclude","new_exclude","The record concerns commercial production of lilies (Lilium), with no eligible salmon or rainbow trout species and no aquaculture context."
"098-078-707-344-671","","retain","new_retain","The abstract explicitly studies farmed rainbow trout grown in industrial fish-farm conditions using experimental diets."
"098-233-959-568-580","","exclude","new_exclude","The study concerns farmed grass carp, not an eligible salmon or rainbow trout species; salmon gonadotropin-releasing hormone is only an experimental stimulus and does not establish salmon aquaculture relevance."
"098-285-209-664-105","","retain","new_retain","The abstract and keywords explicitly concern environmental effects of pesticides used in salmon farming in Chile, establishing relevant salmon aquaculture context."
"098-441-028-392-333","","exclude","new_exclude","The study concerns wild anadromous Arctic char and subsistence/community fishing, with no commercial aquaculture context; Pacific salmon are mentioned only incidentally."
"098-501-620-276-333","","retain","new_retain","The title explicitly identifies rainbow trout and feeding with commercial diets, establishing an eligible species and aquaculture production context."
"098-922-876-887-58X","","exclude","new_exclude","The study concerns Arctic charr, an ineligible species, despite explicit commercial broodstock context."
"099-253-296-260-888","","retain","new_retain","The study explicitly examines rainbow trout in water reuse aquaculture systems, establishing both eligible species and commercial aquaculture context."
"099-925-805-822-893","","exclude","new_exclude","Although the record concerns salmonid aquaculture, it identifies the fish only generically as “salmonid(s)” and does not specify an eligible salmon or rainbow trout species."
"100-010-788-361-797","","retain","new_retain","The abstract explicitly studies rainbow trout (Oncorhynchus mykiss) and evaluates a probiotic treatment for use in fish farming."
"100-184-135-080-461","","exclude","new_exclude","Although the review concerns farmed salmonids and aquaculture, no eligible species is identified beyond the generic term “salmonids,” which fails the species criterion for a direct study."
"100-582-279-423-420","","retain","new_retain","The abstract explicitly studies rainbow trout production in a high-tech aquaponic farming system, establishing both eligible species and aquaculture context."
"100-687-338-330-955","","exclude","new_exclude","Although sockeye salmon is identified, the record concerns wild-population decline and mentions fish farming only as governmental policy background, not as an aquaculture-related exposure or subject."
"100-762-058-087-361","","exclude","new_exclude","The study concerns IHN vaccines for generic salmonids only, with no eligible salmon or rainbow trout species identified."
"101-201-058-477-788","","exclude","new_exclude","The study concerns catfish aquaculture, and salmonids appear only as growth-hormone gene donors rather than as an eligible farmed species or salmon-farming context."
"101-335-522-030-511","","retain","new_retain","The study explicitly examines rainbow trout from a growth-selected line and addresses muscle growth and fillet quality traits important to the aquaculture industry, establishing both eligible species and aquaculture relevance."
"101-735-217-412-25X","","retain","new_retain","The abstract explicitly reports rainbow trout from intensive Italian fish farms and evaluates the nutritional quality of reared fillets."
"102-460-481-437-639","","retain","new_retain","The abstract explicitly concerns farmed rainbow trout and lactococcosis, establishing both an eligible species and aquaculture relevance."
"102-729-369-607-051","","retain","new_retain","The record explicitly studies farmed Atlantic salmon at a fish farm and addresses amoebic gill disease and freshwater treatment in an aquaculture context."
"104-162-296-089-473","","exclude","new_exclude","The record concerns aquaculture generally but provides no evidence of an eligible salmon or rainbow trout species or salmon-farming context."
"104-404-771-782-787","","exclude","new_exclude","Although the record clearly concerns fish-farm and RAS design, the fish are identified only generically as salmonid fish, with no eligible salmon or rainbow trout species specified."
"105-674-355-089-752","","retain","new_retain","The record explicitly evaluates consumer preferences for salmon and farm-raised products within the aquaculture sector."
"106-318-461-069-881","","exclude","new_exclude","The study concerns generic salmonids and freshwater fishery management, with fish-farm stocking mentioned only incidentally and no eligible salmon/rainbow trout species or commercial aquaculture focus established."
"106-390-586-639-354","","retain","new_retain","The abstract explicitly studies rainbow trout aquaculture ponds at three fish farms, establishing both an eligible species and commercial aquaculture context."
"106-458-838-501-22X","","retain","new_retain","The title explicitly concerns salmon farms and parasite control, establishing salmon aquaculture relevance even though the directly studied fish are unspecified."
"107-248-488-801-791","","exclude","new_exclude","Although aquaculture relevance is stated, the record refers only to generic salmonids and does not identify an eligible salmon or rainbow trout species."
"107-405-093-718-025","","exclude","new_exclude","The study concerns farmed and wild perch, while eligible salmon/rainbow trout species are mentioned only as background and not studied."
"107-635-764-744-640","","uncertain","new_uncertain","The record concerns salmon fillets and commercial color assessment, but it does not specify an eligible salmon species or establish farmed/aquaculture origin."
"107-684-932-110-307","","exclude","new_exclude","The record is a personal essay about Jewish identity, family, and food, with no eligible salmon species or commercial aquaculture context."
